tweet_id,label
'349996878777163777',1
'348183829929930754',0
'340050455893786624',0
'353639377873813504',1
'330348880845746177',1
'953842061790339072',0
'246115225273765888',0
'955909968124882944',0
'359678654663499777',1
'955408245077741568',0
'306952978756141057',1
'273517548019007488',1
'322985550804045824',1
'955441156829143042',0
'953900881933688832',0
'953858238524489728',0
'955907211246690304',0
'939980883930566656',1
'159034304062689280',1
'182796507383201792',1
'208953127456612353',1
'956097522904240128',0
'953989948880932864',0
'241233041870184450',1
'955875934485340160',1
'255374982123778048',1
'950684878168735744',0
'951710024971247616',0
'225697381952417792',1
'362540580368179200',1
'955891336707821568',0
'946429565664153600',0
'326717746207408128',1
'955585623460663296',0
'950862041505501185',0
'214620180473577473',1
'370189552264044544',1
'953900997813985280',0
'373058055875072000',1
'950117389856894977',0
'953988030800564224',0
'955473520271790082',0
'302534177117589504',1
'953977892530196480',1
'949707783171182592',0
'369655288426541056',1
'340121390193709056',1
'240834674975469569',1
'216980787311022080',1
'953920188298211329',0
'370522093659504641',1
'312324082353967104',1
'953919140259037184',0
'337141243341570049',1
'217007147551162368',1
'955883114160644096',1
'334069700998868992',1
'322057380873515008',1
'956039602200088578',0
'340467618144202753',1
'955336493207248897',0
'953993786765598720',0
'953929747330883584',0
'106884997146869761',1
'955123394940456962',1
'350006509016580097',1
'154362592951930880',1
'276764521199198208',1
'955410783105699841',1
'942831489728892928',1
'207428632132591617',1
'955924574587228160',0
'225536625176875008',1
'370699060241784832',1
'955772214493761536',0
'329211080171745280',1
'953967154218586112',0
'342021155428921344',1
'954317420826648576',0
'203618530262921216',1
'950300677946867712',0
'955528213421330434',0
'322345746835861505',1
'282892320704188416',1
'953988884819529730',1
'941741250717372421',1
'352169526751789057',1
'226119576180645888',1
'344187162482335744',0
'949301815677538305',1
'282905557571096576',1
'949694554160050176',0
'954424502867447808',0
'266300095526481920',0
'955480489640505344',0
'358078026375888896',0
'955924990754508800',0
'208845973173186561',1
'365961505163837440',1
'218062694052397056',0
'360933196046663682',1
'953748840607338498',1
'955521309731147776',0
'953987836713340929',0
'950452927449231360',0
'955551113343848448',0
'240740160252309504',1
'953913301263618048',0
'948492009534296065',0
'955896424801030144',0
'946756707241295873',0
'951072115909976064',0
'375939160793956352',1
'954843898672754688',0
'954623659565600768',0
'340607108754051073',1
'200615961475297281',1
'377395606823899136',0
'955731618085396480',1
'216257301173125120',1
'952261129593589760',1
'953350021910618112',1
'327799775493754880',1
'350189378133438466',1
'349992534895886338',1
'315926184527544320',1
'190230187068227585',1
'955935533636743168',0
'953974675528388608',1
'362265861953814530',1
'295571902729162752',0
'955872206550159360',0
'273028080015126528',1
'244153360075354112',0
'955112105241448448',0
'955918911018536960',1
'955864585386577920',0
'954617111627943936',0
'953972605366697985',0
'360604772740505601',1
'196649630711287809',1
'953971533206163458',1
'955839693203046400',0
'954960689994567680',0
'353190822478487552',1
'276307907027533825',1
'953972182715109377',0
'953568987333451776',0
'348139350783045632',1
'953974843380248576',0
'365507994034778112',1
'953978101121339392',0
'953739171402743808',0
'947541333346004992',0
'954464810346930179',0
'953790386769678336',0
'215376155572846596',1
'268328706282491904',1
'955389240342392832',0
'955769115272273921',0
'324297016417062913',1
'360391924743544833',1
'953858632587857920',1
'170535843851796480',1
'275302909284073472',0
'370173313328635905',0
'253195510326910976',1
'955065350961340416',0
'955394671282401281',0
'352173142711603202',1
'372301862302908416',1
'349994621142695939',1
'955805173728899073',1
'955892519325270017',0
'217634197085503488',0
'236886763250003968',1
'944226061771882496',0
'187262220466528257',1
'249232278499254272',1
'949374556699013121',0
'955381690280574976',0
'955869989252358151',0
'271691124878503936',1
'955410520256937984',0
'346010540012863488',1
'955409725360918528',0
'274293551033118720',1
'376265875256782848',0
'204342978146340864',1
'273064702911860736',1
'955163878069080064',1
'225763807149056000',1
'192744977166639104',1
'352570632241811456',1
'953960333537882112',0
'273907496018640896',0
'955899717279510538',0
'366586308652580864',1
'368187497672495105',1
'305975196580450304',1
'954747935320920064',1
'352548236399095808',1
'954743068548390912',0
'210737673344782336',1
'372088710772162561',1
'953982090676244481',0
'273164909322309633',1
'955563723707551745',1
'352962965953191936',1
'954283468820754432',0
'955920076452048897',0
'953822057783013376',0
'349997504911261696',0
'341833867537293312',1
'955872228511485952',0
'340845277462290432',1
'954496471797256198',0
'357577851345702912',1
'940824083125755905',0
'370884120756637697',1
'955900215818641409',0
'230768551865221121',1
'343013634894606336',0
'955573958606237696',0
'208226481787252736',1
'283688327482322944',1
'310088233373556736',1
'953997694556606469',0
'360720675469656064',1
'369157468271542272',1
'953795072495104002',0
'337085423018975232',1
'955030603073818624',0
'368074162394234881',1
'358083677881774080',0
'233771828638781441',1
'217198687250685952',1
'295890871629520896',0
'955407072434286593',0
'346313993381613568',1
'365188568324382720',1
'345646833286127616',1
'372787817753346048',1
'219129398383742976',1
'954375845568761856',0
'316566508950151168',1
'305109790282088448',1
'363091868453584897',1
'955321130239238144',0
'955452812606955521',0
'948760974571589634',1
'350021237017292800',1
'955913389687140352',1
'347989064739340288',1
'952519189138468864',1
'953983369662091264',1
'348896978408726529',1
'257142226101096449',1
'953631531343515648',0
'322980867955912704',1
'271257002301353986',1
'949177509832163328',0
'370181400529358848',1
'955801078418862080',0
'376441543525015553',0
'209096020741726208',1
'952583402976247808',0
'955936006007656448',0
'951663107662852096',0
'952558828607934464',0
'313428828393443328',1
'955898765067550723',0
'340862889348960256',1
'953983352297721856',0
'337500198886584320',1
'955897058103316480',0
'953372569914265601',1
'953663325262503936',0
'953974766007914496',0
'276105025871290368',1
'224770650382925824',1
'953990130947289088',0
'954909075447435264',0
'953352618658664449',1
'325614198031777792',1
'955181179598180352',1
'948941940015468545',1
'352908016468762624',1
'953998025915097089',0
'955933604139368448',0
'367622606171938816',0
'207450725071073280',1
'345380402648711169',1
'955392128145870848',0
'955560065032998915',0
'955405863971426304',0
'256760331987197952',1
'338663872263233539',0
'288630739073912832',1
'353458090064101376',1
'948977102849826816',1
'953991996829569025',0
'371646740434526208',1
'349990964804337664',1
'318308467372879872',1
'953995191161114624',0
'324652149567004672',1
'295989695815507968',1
'209910305717891073',1
'953413747644694528',1
'953976017445703680',0
'362189780743761921',0
'956048224913158144',0
'227342594538098688',1
'953244939906842624',0
'953973485956628481',0
'955409190155112449',0
'305423129419841538',1
'951498751205609474',0
'318997402071736320',1
'346263006851760128',1
'207502171929980930',0
'271259864590848000',0
'351318214338289665',1
'213346488204533761',1
'351325070972559363',1
'951446259788926976',0
'955111938924601345',0
'340021538575241216',1
'315960461646499840',1
'339459634786099202',1
'376077585526308864',1
'350376471681970176',1
'954382195803738117',0
'351001878831697920',0
'953971302347563009',0
'953973217726779392',1
'953971845304406017',0
'955891195020021760',0
'291117356489531392',1
'333558864882593792',1
'350041225430183936',1
'950458064691441664',1
'955752954031722496',1
'953897559835234304',1
'367376531888558080',1
'314029842955919360',1
'954311271091986432',0
'187859583614717953',0
'229356765660200960',1
'263054917898469376',1
'320082948244242432',1
'299327567486410752',1
'954048132287000578',0
'266085217276669953',1
'956031960874389504',0
'953998240734699520',1
'341636544286830595',1
'368377917929033728',1
'334556026571460608',1
'352191825110503424',1
'954347578526662657',0
'953928366163456000',0
'954745395275599872',0
'955900150060322816',0
'373513507888582656',0
'955918105053712390',0
'955905508535406592',0
'205824135157383169',1
'351311122793627650',1
'953978074424643584',0
'368895807367286784',0
'368797923225530368',1
'228203290175893506',1
'955858114770849792',0
'955897424379301889',1
'338566605804032001',1
'374113520243441665',1
'342631158623911936',1
'939060996488028160',0
'955914147446870016',0
'285389410432847872',1
'954475332077309954',0
'952270542333202433',0
'323061414837235713',1
'953986846127742976',1
'955697186465026048',0
'355670014394769408',0
'211848003764494341',0
'349990673870635009',1
'341644884580638720',1
'955940105826467840',0
'955668776959250432',0
'955408393916899328',0
'953586925524447232',1
'955938777138069504',0
'953924155585581056',0
'956097290711814144',0
'955900831974526976',0
'955410795806019585',1
'233673860426387456',0
'953857197582110720',0
'341534898466742274',1
'377130500751900672',1
'369924270173876224',1
'955925381621669896',0
'273019830511206400',1
'956106313590804480',0
'127087917356163072',1
'955551240146046976',0
'209298095173935104',1
'303467664855146498',1
'268286388447899648',0
'326020500851666945',1
'954609393961766912',0
'951588075506950145',0
'955524264031072257',0
'955098552333688832',0
'208846727048986624',1
'191261951769329664',1
'954740610405105664',1
'953923569926451200',1
'335711969296400384',1
'360861377595842560',1
'955675110513528832',1
'954338516737118209',0
'955899665383329793',1
'955583763802619904',0
'945679109337833472',1
'352436047331856385',1
'318008236160716800',1
'955904826021498881',0
'318874037566713857',1
'232905004699234304',1
'951569690991710211',0
'949703704462143488',1
'231328291112484865',1
'285386416807104512',1
'952474513207304192',0
'955887323966791680',0
'358388548795236354',1
'953572580304261120',0
'294964272038027264',1
'955440829690150912',0
'943925030337024000',0
'373061916027273217',1
'954836405347344384',0
'273424041451323392',1
'361582189953052672',1
'157694964220952576',1
'201685906573365249',0
'955406376435703809',0
'246669431235833856',0
'953973768937975808',0
'334685732729913344',1
'168057729175388160',1
'953120124504084480',0
'199568750008221696',1
'349991577797672961',1
'290842798012366849',1
'955600761915834368',0
'320837855243038720',1
'948454865239494657',0
'955581849027432448',0
'311193858425909248',1
'368420526596710400',1
'289371427814125569',1
'954446833094406144',0
'239385514250219520',1
'348292405159686144',1
'954250324721709056',0
'318383054282452994',1
'208842914611204096',0
'229334403992649728',1
'366705675600019457',1
'214482270831128576',1
'955768087596490752',0
'953989337129111552',0
'954906614422802432',0
'955936503368167424',0
'955878134137741312',0
'287871362800951296',1
'954047121757560832',0
'955356431259176960',0
'956040035056455680',0
'255269754678439936',1
'953045033506299904',0
'955377045869072384',1
'953830355131387904',0
'953959543989514240',1
'952953669519101952',0
'944226300352434178',0
'209702449081090048',0
'953978169094221825',0
'208850103551787009',1
'350018935451697152',1
'254324636244922368',1
'950807454325051394',0
'202706153434656769',1
'953582683396849665',0
'955886383725412352',1
'353107825569972226',1
'275304894318129152',0
'333187015053033472',1
'315234410163220481',1
'350017952600436737',1
'360547604272136192',1
'352827526940327937',1
'300582887508557824',1
'948159568504348672',0
'953930082145521664',0
'953758860728135680',0
'180705873436483584',1
'291587618536308740',1
'953981418438246400',0
'315188967928655872',1
'224848556715028480',1
'955867261398667265',0
'956100888548007936',1
'361260438626906112',1
'952503159532019712',0
'955048781346689034',0
'227743074921631744',1
'949324714496937984',0
'375088186827227136',1
'953864123695198214',0
'348721907073433600',1
'289828252040720384',1
'273906262410940416',1
'340118336560054273',1
'357589056596615171',1
'954511626736226305',0
'300346956893544448',1
'953975445116121089',0
'300182912337326080',1
'369418531470729216',1
'341232904183099392',1
'220130601284546560',1
'234717181961715712',1
'955408547109588994',0
'953777953804046336',0
'955900188467580928',0
'376195626205474817',1
'370693432240402433',1
'955511269414465536',0
'948437873195454464',1
'955930915376640001',0
'953971772499558400',0
'208859848127938561',1
'951534812543750144',0
'954707260416110592',0
'270749843981467648',1
'276019667238281216',1
'199528958482583552',1
'953967745183469573',0
'955947549768278024',0
'954283837315600384',0
'241661404069896192',1
'358627298389405696',0
'953990616689594368',1
'955174158748585984',0
'949178488908668928',0
'951570186318032896',0
'313084196019118083',1
'340171226527969282',1
'360606178201444353',1
'955885645758681088',0
'953752162181500929',0
'254372300072304640',1
'367588117672239104',1
'950256738153803776',0
'361085776026537984',1
'948622105612115968',0
'224894255238365184',1
'947493714754236417',0
'300145614698713088',1
'955409491008409600',0
'207207515283402753',1
'955755063682764801',0
'352542500981977090',1
'173870459958468608',1
'296718968201310208',1
'955505987212992512',0
'955582108717772801',0
'955151118841057280',1
'269558548663521280',1
'187701392285241344',1
'955506618288017409',0
'167706468827672577',1
'955379293617639424',0
'205339673403457537',1
'953336184603848706',0
'956019880876298242',0
'303469238058876928',1
'952681881614540801',0
'204954757008343041',1
'245785272636280832',1
'955935771067904000',0
'949712520276738050',0
'269773296088801282',0
'948459302397923328',0
'352503116022820864',1
'948677388052910080',0
'209210527237423104',1
'955934836304334850',0
'955929152875573248',0
'127331531579588609',1
'953991397933232129',0
'209973572184178688',1
'329954176635396097',1
'954187892410212355',0
'331112544796295169',1
'955177939712212999',0
'208521234491768832',1
'358199742733365250',0
'953976336531509250',1
'955925712669724672',0
'955884286145712129',0
'318314053942530048',1
'954439733412810756',1
'177428701447847937',1
'953372827222192130',0
'955876585181237248',0
'953993774857965569',0
'323904781787729921',1
'948507702807932929',1
'363102345376186368',0
'955631703434956801',1
'956035299028717569',0
'275222050312962048',1
'338031323434323968',1
'955060572449488901',1
'955882505114177541',0
'955406121245790208',0
'950413365091946497',0
'955774044590235648',1
'178957163199336448',1
'363015958664712192',0
'951777789656608768',0
'336784192761364482',1
'316482683414904832',0
'953964439350464517',1
'250611506323021825',1
'955606555013058561',0
'276826505978449920',1
'953974350713180160',0
'272771128844496897',1
'953906839418220544',0
'260446729344778240',1
'359074988503994369',0
'369505388921511937',1
'350005591705526274',1
'953979637637541889',0
'955840494663290880',0
'955341682911993862',0
'295914890873417728',1
'305803046527574016',1
'355846884516040706',1
'277163967464480769',1
'955210776532455426',0
'955766991234715648',0
'955867720872026113',0
'953967018872594432',1
'953897884528926720',0
'253269101449969664',1
'955105624156786688',0
'953980121089789952',0
'955911580155248640',1
'208897014363201536',1
'340865590422028290',1
'955432849192161280',1
'955835725932613632',0
'951088244065783808',0
'947618507096776709',1
'954802471347654656',1
'291888523517243392',1
'318815598509428739',1
'363097021256712192',1
'953994123039604736',0
'293442412951506944',1
'953862316629659648',0
'955923388224155648',0
'307491927039832065',1
'369436675857854466',1
'352110053366575106',1
'257429442090135552',1
'341533851966918656',1
'273925240189485056',1
'951830109194944512',0
'948556334290612229',0
'953359466610790401',0
'955895560493588480',1
'954404188297027585',0
'360204125968928768',1
'251250343994867712',1
'164834031408648192',1
'955361929534607361',0
'352183693797883904',1
'270969174061367296',1
'354329025583382528',0
'955781210307006465',0
'194792023751000064',1
'176662556914614272',1
'947166699148709888',0
'951500328138133504',0
'953088179078418432',0
'955407290965819392',0
'954661163412926464',0
'306506304833335296',1
'207124319178997760',1
'215235609663512578',1
'341296189850918913',1
'952601728637161472',0
'370911804433915904',1
'295592545218617345',1
'310863369135599617',1
'319901129276280832',1
'352508707860512770',1
'280407509125193728',1
'953762667197583360',0
'315957643283951616',1
'954600813711814656',0
'955019885863718912',0
'955771296343879680',0
'955345707090706433',0
'282567545649762305',0
'261061637132414976',1
'271697946439979008',1
'955462472709869568',0
'317281039540174848',1
'299997545738956800',0
'939547776261787650',1
'351943426838769664',0
'235567670521651200',1
'213717158109249536',1
'955912391476334592',0
'352364793161723904',1
'953971829374320640',0
'360829269389225984',0
'953216933763211264',0
'955822727742590977',0
'350713794076491777',1
'324305300901490690',1
'953717991056859136',0
'236276143773327361',1
'302206574078857216',1
'948438362179989505',1
'292716376911654912',1
'953974853635395584',0
'351425181924851712',1
'239389082709549056',1
'352475925876719617',1
'944663152171606017',0
'371723795096014848',1
'955157547207528449',1
'953957594024030208',0
'953931401354792960',0
'353778029702557696',0
'207469644955660288',1
'274637240775360513',1
'955903899684298752',0
'951767807565418496',1
'313434656731176960',1
'305810843273138177',1
'364474419114426368',1
'217199337858531328',1
'955857870179971072',0
'953967346745597953',1
'955409801034510337',0
'955412637898149888',0
'954510751267524608',0
'944684965903683585',1
'339794040725856256',1
'956074900384567296',0
'332101272956194818',1
'359125955681320961',0
'953919675594919936',0
'350723764025171968',1
'352829684389642240',1
'189107804022390784',1
'955910514546225153',0
'953989307404038144',0
'305810246989934592',1
'272129405072048128',1
'352078815893258243',0
'956106138323431424',0
'295586142726799360',1
'954497395341037578',0
'278177219115905024',1
'954015885915803649',0
'351330711246094336',1
'953864942582722561',0
'955870378148220929',0
'360746050874642433',1
'369546065248124928',1
'370181652569272320',0
'301752940014755840',1
'324619488093937665',1
'951779063307304961',0
'296696882724478976',1
'954714841486446592',0
'955352855728283649',0
'946809230442496000',0
'341267377750691840',1
'221543987562033152',1
'367202775341342720',1
'951804104954834944',0
'313639587815751680',1
'953998257675530241',0
'303504300905226240',1
'953748971008208899',0
'955414032193933313',0
'953992140316643328',0
'955896919255076867',0
'956073264975138817',0
'112542838306242560',0
'948561491489443842',0
'344182194195017728',1
'346587161744789505',1
'942852644674179073',0
'953971816179134464',1
'351940898659119106',1
'332190777532895232',1
'955413143152463872',0
'272108032278802432',1
'291116965639102464',1
'278063003658772480',1
'274219878527930368',1
'949669331322974208',0
'218203724907167744',1
'214418328826032128',1
'955883458529824770',0
'303492098148163584',1
'955429790563098626',0
'955925956098756609',1
'325342670228684800',1
'953968754626408448',0
'285509752589537280',1
'953988731609997314',0
'240038042843357184',0
'948604686466256896',0
'374372400642543616',0
'196867948676255744',1
'946642950674464768',0
'369541981011054592',1
'955862369997074432',0
'953970823186042880',0
'955053435509977088',0
'956042397678489600',0
'955992874671329280',0
'953971946949050368',0
'279767491125862400',1
'955913735272529920',0
'216288006695424000',1
'349097553268183040',1
'186821955486367744',1
'349634767010017281',1
'946162247004540933',0
'953987632417202176',0
'311095678065586179',0
'955369205578256384',0
'251964697144860672',1
'953916063128879105',0
'954723333823754241',0
'294960992763404289',1
'955914852857536512',1
'953739416949968897',0
'955445936775421954',0
'949903428515491840',0
'320185537744998400',1
'950444361388642304',0
'953820584286261248',0
'955386767544324096',0
'363723261471096832',1
'370913382901100545',0
'325000631553236994',0
'24517921841610752',1
'350657284852027393',1
'952611845021622272',0
'296384640023928833',1
'358077043377840128',0
'953264791359053824',0
'360634806356291585',1
'370167494805172224',0
'953508376637530112',1
'331772919564869632',1
'283982801915748352',1
'953989708270448640',1
'954511643593072640',0
'943420572154949632',1
'353208936406597633',1
'953746728062259200',1
'370162369562820608',1
'953976234953854978',0
'277144150397308928',1
'953938402331758592',0
'947164467334406149',0
'947182246913609731',1
'151742093474267136',1
'953975611185344512',0
'220647657830494209',1
'272236656474595328',1
'953984594864467969',0
'201809127276687360',1
'367310464897662977',0
'953988336506626048',0
'955336045893246977',0
'343647633585352704',1
'341213439517155328',1
'955610682552037376',0
'315857882048520192',1
'301240483433283585',1
'232595765703344128',1
'953962334736846848',0
'955142980431687681',0
'953973407158358021',0
'161122257513627649',0
'258623119097483264',1
'953539701507547136',0
'208887780540039168',0
'953850471982292992',0
'956089482360573952',0
'218393461064339458',1
'953982289230352384',0
'953347272070385664',0
'951843675797106690',1
'955890086066966530',0
'204102792489615360',1
'955386006311665664',0
'205979620468736000',1
'361682726396502017',1
'952955896103043074',1
'233031568422232064',1
'304391416606490626',1
'952159556012044288',0
'955407939522711553',0
'953908086372093952',0
'215439554944040960',1
'955410893835251712',0
'234754451754336256',1
'953971660914413568',0
'315926820300144640',1
'368880415068536832',0
'352750678432677889',1
'336458334754439168',1
'952268174459916290',0
'955875547145494528',0
'953794272096120832',0
'955188858328666114',0
'287877137334140928',1
'955404850413686785',0
'353188564214886401',1
'273163461406621698',1
'955413787200442369',0
'950718126051569665',0
'279675498613841920',1
'293468266918207488',1
'954775178185191425',0
'319691167509925888',1
'337440855700951040',1
'248038472928088064',1
'112128127077064704',1
'352359317766279168',1
'339104541486231552',1
'358080422971850752',0
'237670213213110272',1
'260683006916837376',1
'953740413587910657',0
'953984804357394434',0
'345292687303385090',1
'281131189841035264',1
'955105185688322048',1
'370036007149658112',0
'270539720570839041',1
'955583606650540037',0
'954507537298141184',0
'955341771336138752',0
'953676717167730689',0
'265108965657026563',1
'955922408975855616',0
'338560468291567616',1
'322130150160486400',1
'955894187190292480',0
'161533589496938496',1
'955528291275993088',0
'280946487406501888',1
'953974287337230341',0
'189254929293123584',1
'956065624442228736',0
'953935961678843904',0
'344585504076992512',1
'200978973151338496',1
'217178541853392897',0
'953575876867842048',0
'348462523248410625',1
'952270542333202433',0
'232846402580013056',0
'224835912134168576',1
'352525377261940739',1
'241283330803396608',1
'955406234747883520',0
'366288279630397440',1
'215070482947518464',1
'178424170818969600',0
'351484558987902977',1
'343311261385232384',1
'371186856895184896',1
'952595361033572352',0
'235074899478196225',1
'369901547951783936',1
'952193582210920448',0
'352487467049422848',1
'228805170883080192',1
'953994202001657856',0
'271997348484362240',1
'250975540834611201',1
'953608539976683521',0
'220743456476246016',1
'231191758443274240',1
'217376948983316480',1
'365213895020904449',1
'188723129730871297',1
'359770732663808001',1
'955617091691929601',1
'955900743185305600',0
'341623041089998848',1
'326321502813294594',1
'953928796780007424',0
'955037277406732290',0
'953989437024817153',0
'954575000211779584',0
'195276783178891266',1
'953981740233654272',0
'314027692435591168',1
'233976959498088448',1
'162157087139438592',1
'952456107536109568',0
'300658789479235585',1
'955406860978479104',0
'952330446683197442',0
'280391894561857536',1
'953697841624633344',1
'951032602256990208',0
'954121730586443781',0
'298916499597447169',1
'307453647908896769',1
'956031908974080000',0
'272109684222222336',0
'955756519483674624',0
'953897266594701313',0
'954760546489962496',1
'352738474954199041',1
'952539843896131585',0
'280375338440220672',0
'305835597086478336',1
'341837300302487552',1
'953976631563079682',1
'954856216462856193',0
'370486010741673984',0
'353566303807737856',1
'322060413481152512',0
'278063572888735745',1
'334556026571460608',1
'328710125831475201',1
'953904803708628992',0
'955769853117452289',1
'953970398156255232',0
'953922674052526080',0
'370567974178263040',1
'352078202438553603',0
'361438553898618880',1
'948493996011278336',1
'953969535039700992',0
'244291776653959168',1
'955360285728083968',0
'332411684629127170',1
'953847174760157185',0
'212287430353620993',1
'161146675547738112',0
'317879745708716033',1
'953984249719291904',0
'360866965247635456',1
'954272767599431681',0
'955584487215325184',0
'352592820936261632',1
'954966673274146816',0
'318778960139939840',0
'953913383933370368',0
'951581989790011397',0
'269193668492144640',1
'328061310690541568',1
'216241483366412288',1
'331056210314944512',1
'370465138643861504',0
'318400955089559553',0
'359463168877150209',1
'346243534032097280',1
'954751555835781121',1
'955475777012854785',0
'953914974094716930',0
'951567819241639937',0
'320464994418450432',1
'942837484832030720',0
'953973126127345666',0
'953994362333036544',1
'271637967217520641',1
'951595157157183488',0
'953333405743271937',0
'170573386018340864',1
'953967148015259648',0
'953774683022913536',0
'360943031240769537',1
'256491817032372224',1
'955792249455104000',0
'955929062588997633',0
'955857025270984704',0
'273026636549595136',1
'293828184825294849',0
'352497589775638528',1
'334681183071895553',1
'105429683063099392',1
'953974518074179584',0
'955190227269832704',0
'315277292937019392',1
'954059246315991042',0
'181660456484749312',0
'232930897786175488',1
'955878472857112577',0
'953798141698101248',0
'360683644433596416',0
'208833267904937985',0
'955902299930615809',0
'953228674286964736',0
'955933697986957315',0
'954577980239503360',0
'317722960435744768',1
'340114622847803392',1
'953536878577442816',0
'188963123334610944',0
'955407932857995265',0
'955419008144171009',0
'955904241297739783',0
'218344338214764544',1
'369389315865845761',1
'340866683361177600',1
'953976851545952258',0
'955888875255271424',0
'274299229424472064',1
'954807835858276352',0
'951503997126488065',0
'956007803872858113',0
'271681058272079873',1
'339112422277271555',1
'218362335939674112',1
'297822611851862017',1
'356124448681758721',1
'345646954841264128',1
'197061663084658688',1
'323051769028542465',1
'954505563890733057',1
'956093937105678336',1
'222797011882225664',1
'955879293212659712',0
'363538175257354241',1
'950263079211884544',0
'955931099108081664',0
'229597463361748992',1
'237026821240147968',0
'318396256756060160',1
'953615241233027078',1
'954251979970306048',0
'955773875018706945',0
'953987924936265733',0
'955795989042008064',0
'955872224992428032',1
'953160580541698048',0
'186824759693156353',1
'294961069737250817',1
'345560559254654977',0
'352195289798557698',1
'215253657283854336',1
'956076955090280448',0
'955882733091328000',0
'239491048580198400',1
'955427387600236544',0
'317314478557503489',1
'352122132186140673',1
'350006142782541825',1
'953979037340327941',0
'956083612625047552',0
'363128498367774720',1
'344172631618121728',1
'953800923222020096',0
'953974612177702912',0
'290013142182920192',1
'955415206775148544',0
'953977756072726528',0
'953857081236512769',0
'954752989817864193',0
'954652543921086464',1
'348488837976170497',1
'955950387692961792',0
'256749891051724800',0
'184192460686229504',1
'953986280043565057',0
'953764560162476033',0
'955399587417722881',1
'364491607099580416',1
'273423299072114690',1
'109212464826167296',1
'955907012625182720',0
'954929901647351808',0
'955407805598654464',0
'953981232550989825',0
'352045033588916225',1
'954273507390627841',0
'207952046379376640',0
'326880760005025792',1
'370971253538320388',1
'955875214935642112',0
'953981645182390272',0
'953879387207815168',0
'318285665869651968',1
'208841658383597569',1
'188350005403320322',1
'274255516048449536',0
'373915991463309312',1
'953316216856305664',1
'953988843249852418',0
'945190838577127425',0
'355849442651422720',0
'955409133355888640',0
'953970514946641925',0
'344953184122458112',1
'341994224100724736',1
'319071461660831744',1
'955361236304236544',0
'955385764912787456',0
'955390980873768962',0
'955912751918051328',1
'953223611850153984',0
'953924468694380544',0
'955949482591576066',1
'375972289809899520',1
'941736654368313344',1
'955956464266436608',0
'954975195458097152',0
'955391349108494336',0
'356763384089296897',0
'360208385494364162',1
'373053650215907328',0
'954136515612987393',0
'344534597851287553',1
'955142101322387459',0
'317639408318836737',1
'954827887236001793',0
'955415688054759425',0
'306407378285367296',1
'954278777345003520',0
'370187087712370688',0
'953929522340122624',0
'253391588238168064',1
'345336836320800769',1
'953985325356822528',0
'955424551625773060',0
'120482941099966464',1
'953786585597792256',0
'259190939648684034',1
'245785962301505536',1
'235455653815136256',1
'352878450505285634',1
'955140577821118464',1
'279867443705421824',0
'275301914705526784',0
'955404937013399552',0
'245803563509489664',1
'956004722107932673',0
'206863084327936002',1
'953805738404655104',0
'950822007117176836',0
'208825464352026624',1
'347069478795874304',1
'944448168074338304',1
'948453637197529088',1
'955442080356159489',0
'955833585554022400',0
'228991183936958464',1
'955885797189746690',0
'234440615893532672',1
'951176891804811264',0
'953988416928190465',0
'318100100511588353',1
'955414172115795968',0
'953994159475609601',0
'953997216468865025',0
'953974763260645376',1
'955112869804363781',0
'953794586257903616',0
'346238722221670400',1
'955591071756627968',0
'373514593047691264',0
'956101244111720449',0
'341837998008172544',1
'955398656391344130',0
'376195626205474817',1
'216914693527318529',0
'956053791979331585',0
'358773675463413760',1
'254623896979001345',1
'339021550709776384',1
'952216925890891776',0
'953846351007240193',0
'311607895290679297',1
'953975763094654976',0
'953926170520752128',1
'953375062765301760',0
'955643961313517569',0
'349632159205691392',1
'299500167957188608',0
'950713615103004674',0
'953785844657262592',1
'955581642122330113',0
'955896404458684417',0
'952872011474272256',0
'955373348506173440',0
'952705149130158080',0
'272392813226905601',1
'955417228987584512',0
'369879418807660544',1
'274297320546369536',1
'228871320836927490',1
'375319181639815168',1
'249508078624579586',1
'218852030498865152',1
'953972028796817408',1
'300380053286551553',1
'320274670857355264',0
'953974013625274368',0
'369412359153922049',1
'303946386578231296',1
'305802543123021824',1
'955535512353337344',0
'954587472989769728',0
'953729622377750528',0
'352599469864402946',1
'369411445399629824',1
'318305126748151808',1
'953991264541736960',0
'955928357685923840',0
'953976346014896128',0
'313257936665321472',1
'108669372398186496',1
'951904278280658944',0
'955412756928385024',0
'950665069574189056',0
'225575271347138560',1
'955799762204332036',0
'358080687510794240',0
'953987885639831552',1
'223128521751531521',1
'321908468732809218',1
'362591339814207488',1
'277217430378532865',1
'953983161607876618',1
'955932070550917120',0
'955097745445961728',0
'218810108241657857',1
'954743091486969856',0
'955913473606803457',0
'343125178601062401',1
'352124282551271425',1
'955882923294711808',0
'270563502194823168',1
'284707924159393792',1
'369445092622229505',1
'352919719487090688',1
'956036273751371776',0
'955900070402166785',0
'953997747593465857',0
'358731454601101312',1
'186606707911299073',1
'349995189579952128',1
'953998585602945024',0
'304308653886930945',1
'351087554109513730',1
'953934706248224769',0
'346925593264267264',1
'953972333978505216',0
'319702713862606848',1
'955930351502839808',0
'339766404209328128',1
'352110321533599744',1
'345904970547208192',1
'216776793682743296',1
'301883466084122624',0
'952471042722758656',1
'178203625422721024',0
'955901262171721728',0
'370549370267398144',0
