tweet_id,label
'934848214934704128',1
'955582272916328451',0
'950251027562942469',0
'220537912415105025',1
'308256559530647552',1
'953982784191848448',0
'567352757334859776',1
'953967847276994560',0
'955913305083797505',0
'353208936406597633',1
'255718257531682816',1
'948864397933514752',0
'917780153673179136',1
'270949407179034624',1
'948471739922739202',0
'953931751268737025',0
'420814647147515904',1
'273164909322309633',1
'420870074040217600',1
'955931099108081664',0
'941741250717372421',1
'955375557398663168',0
'67839095178670080',1
'955883458529824770',0
'186713286149017600',1
'567532063788507137',1
'369543588255772672',1
'954567445578051584',0
'953153689417633792',0
'879396111089373184',1
'953947110637895680',0
'275304894318129152',0
'955861163090333696',0
'485523530474213376',1
'344159053552959488',1
'522461616302878721',1
'938670398731964416',0
'275222050312962048',1
'343492298325241857',1
'234053603399200768',1
'955381690280574976',0
'186712692252344321',1
'953788672398196736',0
'268328706282491904',1
'327016400113790976',1
'954617111627943936',0
'345966030222417920',1
'954366064208556032',0
'955359170097709056',0
'955961234725195776',0
'955875609929973761',0
'953776054073741313',0
'277217430378532865',1
'361110061734567936',1
'954737668289679361',0
'953979034781745152',0
'955414172115795968',0
'601696509277634560',1
'955416302092472321',0
'519901745980637185',1
'225412077957824512',1
'955568877093744640',0
'938566723451719685',0
'202706153434656769',1
'328544835814428673',1
'327143475827052544',1
'370162369562820608',1
'955165996448473088',0
'365148800643375105',1
'203618530262921216',1
'955410248973651968',0
'352542500981977090',1
'496579114347028481',1
'951596352026370049',0
'215203414035021824',1
'464726258472206337',1
'364532013056786432',1
'956020447073722371',0
'953986739038752768',0
'951710024971247616',0
'348183829929930754',0
'955407887739899904',0
'207517268626767872',1
'789521997411786753',1
'955401531955834881',0
'954447138989092864',0
'367343106011574272',1
'955879293212659712',0
'954532161142558720',0
'954316264154988544',1
'334667688414687233',1
'208887872391098368',1
'954526589768826881',0
'953923422714818560',0
'290991141019590656',1
'955397280701526016',0
'265108965657026563',1
'953018535361597440',0
'406671735745171456',1
'343593636082118657',1
'952318802678681600',0
'943885586900930561',0
'345560559254654977',0
'955329506150989825',0
'954886395901939712',0
'362994460046528512',1
'318746907629461505',1
'953031028662308865',0
'319579184961814528',1
'337093784108142592',1
'106874215952691200',1
'954382306541817857',0
'597020722603556864',1
'227510621103591424',1
'948292774562091008',0
'205824135157383169',1
'331056210314944512',1
'955440438080503809',0
'300144174198575105',1
'688425055898959876',1
'363723261471096832',1
'955383408951267328',0
'926054243781566464',1
'234440615893532672',1
'454530114467151872',1
'952493034268131328',0
'952595361033572352',0
'217198687250685952',1
'955589666513866753',0
'385772339478396928',1
'363294035487625216',0
'370666126906118145',1
'217199337858531328',1
'953329062667223040',0
'571541297862844416',1
'943978207170228224',0
'954404188297027585',0
'952405561122938880',0
'953892702776684544',0
'371723795096014848',1
'953996694705844224',0
'944915511812517888',0
'344220517139619841',1
'955468101461729280',0
'943897783702040576',0
'308139298539065345',1
'955876498208165888',0
'953717991056859136',0
'953939529941045249',0
'143454342643597313',1
'339454254467125249',1
'955913012153602048',0
'953940123787423744',0
'217383783303884800',1
'950775577107189760',0
'951505116003229696',0
'950521514151104512',0
'953982348474896384',0
'955771296343879680',0
'616791558092795904',1
'954283468820754432',0
'561815406524891136',1
'283144007457054721',1
'280370214590349312',1
'955884599644708865',0
'295106679253630976',1
'950594481069404160',0
'953994132644560896',0
'951804104954834944',0
'953960333537882112',0
'276785347814371328',1
'256749891051724800',0
'955868181972832256',0
'955209363077165061',0
'217700082840109056',1
'797848212157698048',1
'955937868916121603',0
'358076885420351488',0
'955916773508943872',0
'221543987562033152',1
'338275166415118337',1
'955924574587228160',0
'955885797189746690',0
'258201702820360192',1
'375939160793956352',1
'351138887176957957',1
'425010133014679553',1
'546271999698681857',1
'953922425393156097',0
'955365683428171776',0
'954721536606425089',0
'672358841141432322',1
'941305558178639872',0
'205047246365003776',1
'289360345234018304',1
'947134373442318336',0
'522013513771126784',1
'271691124878503936',1
'955419688045105153',0
'955430588118454272',0
'950684878168735744',0
'953663325262503936',0
'434058075050242048',1
'547452556775915520',1
'955822727742590977',1
'953988746164277248',0
'955882152175923200',0
'953974812728348673',1
'514220351006703616',1
'709465079381671936',1
'302068033038458880',1
'365080921738711041',1
'953970040298143744',0
'953900827286102016',0
'563394975904190464',1
'954052147250737152',0
'170535843851796480',1
'286318276265525250',1
'353085692571697152',1
'955878728357371904',0
'313084196019118083',1
'947271405229563909',0
'259966183091077120',1
'952253690760511495',0
'950491889928687616',0
'955914933199400961',0
'553277020407611392',1
'954442221226528769',1
'677876891001315328',1
'362540580368179200',1
'953857469926821888',0
'274254385125666816',1
'953793471667679233',0
'763311012699316224',1
'953995526567014405',0
'322980867955912704',1
'469450070094405632',1
'408518957612556288',1
'310875170510356481',1
'956019880876298242',0
'349991577797672961',1
'53068645055733760',1
'182358120138424321',1
'956008170274607111',1
'938850670047891457',0
'398158444105961472',1
'788148316173438976',1
'351484558987902977',1
'178203625422721024',0
'373351079443824640',1
'747437067647483904',1
'947618507096776709',1
'307826278185193473',1
'697070179029815296',1
'319112415868510208',1
'955121352398159872',0
'955551798546386945',0
'296385159987597312',1
'955888875255271424',0
'954320031579439105',0
'352392408329224192',1
'398126946669715456',1
'218344338214764544',1
'341640041694654464',1
'346000072871399424',1
'507062586915819521',1
'954505301385973760',0
'955923212591927298',0
'954725401414299648',0
'277116705115893760',1
'955905133430308864',0
'918176936274415616',1
'952829118864904198',0
'351439641842417666',1
'375541497187164160',1
'350036015513235456',1
'955918716528726016',0
'723950848636772353',1
'953572353832779777',0
'385539411787939840',1
'277596510957477888',1
'953807906289446912',0
'496674480672874497',1
'955760673035710464',0
'953317132871372800',0
'460533109319286784',1
'955521309731147776',0
'954678351771422721',0
'105097713988812801',1
'530524768920154113',1
'953689979175276545',0
'864435763030740992',1
'955891294215294981',0
'346000072871399424',1
'348177897128869888',1
'953982712347537410',0
'953992305052147712',0
'943889620412092416',0
'953154876678254592',0
'953987912584105989',0
'955409801034510337',0
'336458334754439168',1
'952432665055125504',0
'546293009332338688',1
'953987919634751488',0
'712404210998968320',1
'953969791949295618',0
'947503434244161536',0
'450317523326873600',1
'596244072488120320',1
'952655986417905665',0
'955896292449882117',0
'955771343336820736',0
'370853199067897856',1
'951525958388985856',0
'953977804374323200',1
'956105086538797056',0
'429586429992509440',1
'947379158849638401',0
'951560522956263426',0
'953731883032088576',0
'951830109194944512',0
'953900881933688832',0
'219154007925596160',1
'954783413785059328',0
'431353398454411264',1
'305014054282465280',1
'943233344690642949',0
'513731009851179008',1
'955875586391576577',0
'943485168400166912',0
'370699060241784832',1
'308305855181357056',1
'953829254361468929',0
'427537679878991872',1
'337102741707042816',1
'955408245077741568',0
'293828184825294849',1
'953747509964308480',0
'943636516106096640',0
'953992170897321984',0
'272766401691918337',1
'953328701898444800',0
'374133533691756544',1
'571810839361159168',1
'947792655181930497',0
'953993786241241088',0
'953907376587001857',0
'944295471715094534',0
'280407509125193728',1
'223802891012542465',1
'209208990243106816',1
'207428632132591617',1
'339152010584653824',1
'186738136917880833',1
'291116965639102464',1
'174827620305879040',1
'291587618536308740',1
'841243705478660097',1
'489199289986715648',1
'953761183441530880',0
'949343629218336769',1
'954764483146248193',0
'215105440378396675',1
'954854148507357185',0
'422141675675197440',1
'955708004694937601',0
'953905414315397120',0
'301127065736986627',1
'502526380324962305',1
'955423422586159104',0
'435364104123850752',1
'955928371740979202',0
'953275704044646406',1
'274538346099900417',0
'955358594970587138',0
'955924188237389824',0
'289129674599174146',0
'318421885513789441',1
'362673055199277057',1
'315086982663520256',1
'381629773845262336',1
'953989346427842561',0
'944754400068882432',0
'955844253950926848',1
'358081042747367426',0
'952474007890284544',0
'953967018872594432',1
'953802158994010112',0
'332592324913803265',1
'955991793761472512',0
'955574919626133504',0
'946459657794617344',0
'955870010433515520',0
'394169247326547968',1
'955136558885163008',0
'341076795623362560',1
'953792937070080000',0
'292238736652136448',1
'287314910780719105',1
'952905459312353281',0
'206863084327936002',1
'291154199679483904',1
'919672414484692997',1
'338031323434323968',1
'572024033983660035',1
'953352618658664449',1
'225763807149056000',1
'955789427326013441',0
'291335449618837504',1
'955894890692358145',0
'953976100752842753',0
'593800473276211200',1
'955883216182837248',0
'443855281999474688',1
'945736614042578945',1
'350006142782541825',1
'954520924207960064',0
'654551986453372928',1
'953998293784322048',0
'600960367418810369',1
'522738034861957120',1
'953088987761139718',0
'956064900840935425',0
'953348876374863873',0
'954633246586916865',0
'250046671038316544',1
'948671273210728448',0
'835562249666367488',1
'425094243288240129',1
'516363373437784064',1
'944160615416913920',0
'944862050072907776',0
'501244647889330176',1
'345646954841264128',1
'346167925071302656',1
'272237992565952512',1
'329733725883621376',1
'955860426859966464',0
'951123861873025024',0
'447058325801541633',1
'955406733287059457',0
'370189552264044544',1
'949612626337845248',0
'953973874760273920',0
'943280680108285958',0
'955875058630701057',0
'939852059788136449',0
'947266112919654400',0
'227584182082232321',1
'952956128660508674',0
'955924367963312128',0
'954496486812848134',1
'946583174603304960',0
'320464994418450432',1
'347003644371169281',1
'295586142726799360',1
'954838087657500678',0
'316566205110575104',1
'381745121278312448',1
'284949309747757057',1
'953931768004075520',0
'954823195202408448',0
'951906560384651264',0
'949401106005856257',0
'727117421182615552',1
'955745824016949248',0
'953987264945803264',0
'258256609753583616',1
'955716293755392000',0
'405659373609160704',1
'344223811241123840',1
'954626290342035456',0
'274682477631643649',1
'955368708981100547',1
'236298706905870336',1
'319725163862179840',1
'953967847943925760',0
'947748642483404800',0
'322294190363000832',1
'335516092623618048',1
'217384142927691777',1
'780671262704201728',1
'319585962776748032',1
'955215128550572039',0
'385291838908686336',1
'955981300351078400',0
'358078399534731265',1
'955790777124343808',0
'949246650073210880',0
'954347670302347265',0
'951080728145661952',0
'363538175257354241',1
'376195626205474817',0
'954679130070634496',0
'951561358000128000',1
'953760300087627779',0
'955373348506173440',0
'953756786728800256',0
'953762607462264833',0
'953383001513132033',0
'955398348256792576',0
'733076577509052416',1
'949221768874680325',0
'955871851942764544',0
'955889281561776128',1
'953844086527668224',0
'350099124831535105',1
'270854537785524224',1
'953897093013360640',0
'580315903553773568',1
'301752940014755840',1
'955346237645119488',0
'953971325818867713',0
'71296346149236736',1
'953830355131387904',0
'955911617673416704',1
'382212800791060480',1
'137474619488731136',1
'955546048281432065',0
'568914990712762368',1
'352962023023329281',1
'953795072495104002',0
'370567974178263040',1
'351121119174078464',1
'955882660156596224',0
'955094336752029701',0
'954614893335887873',0
'953761883802165248',0
'448451210287538176',1
'391913057645240320',1
'283688327482322944',1
'278063572888735745',1
'214619176390758401',0
'352503116022820864',1
'471572455510003712',1
'954580888523821056',0
'955857246939963393',0
'300658789479235585',1
'951805438156210177',0
'955870102196572160',0
'953920188298211329',0
'951777789656608768',0
'948677240430190594',0
'658677472301568004',1
'400944120111575040',1
'955427974874042369',1
'955241028432420864',0
'955824952028073985',0
'237317753848094720',1
'956096604100071424',0
'953910200003694593',0
'953869883112153089',0
'955387601422348288',0
'954752989817864193',0
'953979565373878273',0
'954450336546283526',0
'275303040834207744',1
'891667318165688321',1
'295989695815507968',1
'373592096495513600',1
'363723261471096832',1
'367611796988776448',1
'349992534895886338',1
'953949001505759232',0
'543690008859643904',1
'481394823333937152',1
'287860181457588224',1
'315206260788174848',1
'386958056354889729',1
'953942749270691840',0
'340121390193709056',1
'567779043731570688',1
'953386890543140869',0
'326717746207408128',1
'547734828997943296',1
'947504066195845122',0
'953392031556087810',0
'219129234734596096',1
'953952868662480896',0
'674984472295686145',1
'953335322372427778',0
'339112422277271555',1
'953951220447793152',0
'501722755809947648',1
'953943420132872193',1
'365458734211796993',1
'351428023737790464',1
'269558548663521280',1
'953753928537198592',0
'341797972893392896',1
'577417369154359297',1
'948451301523886080',0
'955809169931685889',0
'947441170791223296',0
'955702458055094273',0
'275485532027494400',1
'272392813226905601',1
'952268174459916290',0
'955840494663290880',0
'952940462029066242',0
'954252407239737344',0
'276093999805239296',1
'953740109819473920',0
'955501130062077952',0
'951923282311344130',0
'538665294755938304',1
'346925593264267264',1
'955528291275993088',0
'233603666253336577',1
'955538389532663818',0
'296354695046373377',1
'364730326611787776',1
'296385159987597312',1
'949022984752254976',0
'218085134786760704',0
'955925381621669896',0
'953982108283887616',0
'954720977815994369',0
'952128015512858626',0
'268887496534929408',1
'360720675469656064',1
'718753714526404612',1
'277147364697972736',1
'945154300019400705',0
'369445092622229505',1
'953727668071075841',0
'225575271347138560',1
'949927723237040128',0
'824702085635661824',1
'359675237975068674',1
'955935736804540421',0
'701879615283929092',1
'954744215736549377',0
'955108394196615169',0
'449335006838915072',1
'422071127783927808',1
'955166700152020992',1
'598442985513046017',1
'510368276862357504',1
'891723384052207617',1
'952500252325613568',0
'427902824031080448',1
'374113520243441665',1
'301752940014755840',1
'544223544603729920',1
'584090276840480769',1
'955404850413686785',0
'953974766007914496',0
'178957163199336448',1
'279867443705421824',0
'950365180822769664',0
'955387545579384832',0
'351425181924851712',1
'311607895290679297',1
'270854537785524224',0
'438347806160748544',1
'285509752589537280',1
'340050455893786624',0
'168057729175388160',1
'955908715059777536',0
'515844977239527424',1
'207557553469669376',1
'355851419296858113',1
'568158383838240768',1
'953667017147547650',0
'954501940842463234',0
'953445207365836806',1
'357091016790122496',0
'261859716571992064',1
'952260707705327616',0
'384441860301017088',1
'250975540834611201',1
'954851454979846146',1
'939492515769659392',0
'952576572350967808',1
'332513374225170433',1
'955717609189715968',0
'955756593861165057',0
'358683351265198081',1
'948901911205474304',0
'943976446514655233',0
'270969174061367296',1
'953947803801223169',0
'953973126127345666',0
'239491048580198400',1
'410868784614744065',1
'952312469791412224',0
'955796617831075840',0
'319692274680336384',1
'955410342057824256',0
'510035120313495554',1
'360514865221206017',1
'340701320161943554',1
'954049103926906880',0
'313257936665321472',1
'271681058272079873',1
'320464994418450432',1
'953577840439648257',0
'437215436564746240',1
'952625473959419904',0
'487359763177418752',1
'176662556914614272',1
'955340102800166912',0
'953088179078418432',0
'344187162482335744',1
'952939419237060609',0
'939628541074968576',0
'758197061800058881',1
'944933284487757824',0
'948495309402861568',0
'954078746952257536',0
'944178640237092865',0
'305810067817639936',1
'952231997749022721',0
'954672802593943552',0
'500041164838670336',1
'297127289316073472',1
'463427778978017282',1
'952187790954971136',1
'952953946347376640',0
'449337123267952640',1
'670629398954041345',1
'284410222989172736',1
'955517553186693120',0
'955420360270213120',0
'574077115974340609',1
'948799907166674945',0
'292086267221516288',1
'954713820479373318',0
'953978265034809345',0
'192023006254612481',0
'315920365182390272',1
'562282011499696128',1
'311300571590193152',1
'948556334290612229',0
'955895560493588480',1
'955768708722581506',0
'323870452852334593',1
'955779989676453888',0
'952872011474272256',0
'332411684629127170',1
'547809028839968768',1
'251091621469364224',1
'460120335892115456',1
'307220069497327616',1
'955790540397740033',0
'366849274547417089',1
'501794935096766465',1
'948366375361314816',0
'601704062476820480',1
'954461853522038786',0
'953974481340502016',0
'574526037947740160',1
'954091918950064128',0
'955079688854167552',0
'955230801712570369',0
'270969174061367296',1
'265799520498094081',1
'954241541006151680',0
'208854490743443458',0
'953120124504084480',0
'949389484541562882',0
'353171559495630848',1
'208226481787252736',1
'248554105390374912',1
'662065992676282369',1
'219129398383742976',1
'950713615103004674',0
'953744849060225026',0
'951123893732986880',0
'955830392531144704',0
'318008236160716800',1
'614405697288048640',1
'955412415818199040',0
'399574116136914945',1
'954003640943108096',0
'215414283641692160',1
'948137924121460737',0
'953740358747410432',0
'949589663429296128',0
'386044497131745280',1
'945679109337833472',1
'954273775524118528',0
'349997504911261696',0
'350010608025993217',1
'360204125968928768',1
'954723333823754241',0
'352436047331856385',1
'954627586403061760',0
'886863278089138177',1
'346243534032097280',1
'953941783783858176',0
'71295577228451840',1
'360759326253649920',1
'938597066439299072',0
'954838717574844416',0
'380049694220500993',1
'947342464603578368',0
'955888129105367041',0
'955811515537481728',0
'592995257001897984',1
'949464805483704320',0
'273424041451323392',1
'355667611452841984',1
'350411090695430144',1
'577576874865340416',1
'181660456484749312',1
'334556026571460608',1
'358388548795236354',1
'364507105728139264',0
'402524578951757824',1
'276452815730245632',1
'279767491125862400',1
'439504676820910080',1
'954757842933862400',0
'358079915226185728',0
'952231302631215104',0
'955929046323531778',0
'794853400882139136',1
'405061790100652032',1
'953251250803564544',0
'786923011291115521',1
'953998679035338753',0
'955889913458774017',0
'275211804421013504',0
'955701941887275008',0
'949297666646859777',0
'335068367838928896',1
'948977102849826816',1
'334556026571460608',1
'946085181806522371',0
'953984778088407040',0
'251964697144860672',1
'953989474349932545',0
'200294540819705856',1
'955704014880026625',0
'954441306964680704',0
'272851466144849920',0
'368074162394234881',1
'373406771899293697',0
'339021550709776384',1
'359304892931768320',1
'953969481101053952',0
'955528001906663424',0
'173870459958468608',1
'955938521763713024',0
'953038668742254592',0
'953047287751733254',0
'948863029470359552',0
'318305126748151808',1
'953589111872544770',0
'954435533811470336',0
'948540171452059648',0
'906933255064231936',1
'955895223976124416',0
'431197803792969728',1
'254283650303160320',1
'953981089537654785',0
'270269756148445184',1
'955896158538395649',0
'947361327856734209',0
'225693542662668288',1
'267238987377278977',1
'955707180845498368',0
'955868943054508033',0
'953972253099810816',1
'324270006210801665',1
'176009211916992512',1
'956077761877237765',0
'955551041487081477',0
'956010062153224193',0
'256781737026256896',1
'714747885573775361',1
'369924270173876224',1
'955188858328666114',0
'955935086989410306',0
'955906320657469441',0
'955911437955813378',0
'954375726731493376',0
'481370015569293312',1
'956098095007391744',0
'345646954841264128',1
'950825247036657665',0
'751125035109195776',1
'953788974732017667',0
'956106138323431424',0
'953664060813463554',0
'350376471681970176',1
'287872772166795264',1
'952966925759471616',0
'362124587099635712',1
'948677075417825280',0
'320264284296859648',1
'353158400592453633',1
'208859848127938561',1
'954771267672051713',0
'432266579779149824',1
'373915991463309312',1
'416314196515901440',1
'340607108754051073',1
'256760331987197952',1
'509839828309929984',1
'954803297524776960',0
'953178366185754624',1
'955758356777627649',0
'953533306234134530',0
'353151052033441793',1
'460768373690077184',1
'955368604517781505',0
'953191352195600384',0
'955346888798195712',0
'955891272572694528',1
'370187087712370688',1
'241821749593907200',0
'951570185537900544',1
'826233668544954368',1
'951581989790011397',0
'943545542768058370',0
'346741198427402241',1
'953798141698101248',0
'955439921950543872',0
'952983276427325440',0
'954857469200814080',0
'955936383385919488',0
'369121488894296064',1
'343161786381508608',1
'954461894794010631',0
'375972289809899520',1
'264978700649504768',1
'946805661840572416',0
'357577851345702912',1
'369879418807660544',1
'955201893923540992',0
'230734424399028224',1
'176662556914614272',1
'377130500751900672',1
'233530558125309953',1
'233673860426387456',0
'303849853929267201',1
'217930292873277441',1
'332017861579132928',1
'954707817759494144',0
'381485625951911936',1
'955775346472898560',0
'954901679064997888',0
'825724581751246849',1
'955410346365288449',0
'217381553242775552',1
'946233403803865094',0
'345924643170967553',1
'563832089083383808',1
'951032602256990208',0
'954802471347654656',1
'373547861281353728',0
'955731122868113408',0
'287333058166788096',0
'274638834535366656',1
'955722183417974784',0
'306952978756141057',1
'953918647168323584',0
'341511897029431299',1
'340149580656156673',1
'508260276429664256',1
'569922878461779968',1
'372088710772162561',1
'313435628354281472',1
'370693432240402433',1
'955377093516374016',0
'953991397933232129',0
'620127958817210368',1
'953874789596266496',0
'496973648243490816',1
'941838304084869125',0
'299164836439420930',0
'195276783178891266',1
'955876900014034944',0
'955677668476776448',0
'487733147056889856',1
'350018935451697152',1
'953984506121392129',1
'864253858322808833',1
'955347317200244736',0
'207532311032512512',1
'730743462602117121',1
'373536650691096576',0
'955404887432552448',0
'953982090676244481',0
'952845068758601728',0
'954962601737359360',0
'281131189841035264',1
'253156542726172674',1
'199209323451252737',1
'952439624756023297',0
'954654221063815168',0
'352570632241811456',1
'953744507975053312',0
'360774924559843328',1
'406523074604171265',1
'342631158623911936',1
'955792113534369792',0
'316261281126547456',1
'955923618399211521',0
'944637064125079557',0
'554566600209076225',1
'955548795911180295',0
'224152888157548544',0
'231191758443274240',1
'369655288426541056',1
'268146424464683008',0
'220106308731420672',1
'946624566515982336',1
'165596809870311424',1
'955215027258253312',0
'306898921664430080',1
'318778960139939840',0
'361110061734567936',1
'955156021051363328',0
'955798410942205953',0
'954512551680847872',0
'955930462228242432',0
'955121246567624704',0
'255152896642015232',1
'612177710400430080',1
'391913082508673025',1
'315957643283951616',1
'446378062553571328',1
'955056434517086209',0
'575995768466620416',1
'211581753838678016',1
'955408678378790912',0
'955940105826467840',0
'528654135013277696',1
'533582981776932864',1
'449336326719279104',1
'433291786912813056',1
'955883712415240192',0
'222128072617496576',1
'377395606823899136',1
'947400465033170944',0
'818852664079421441',1
'444591457609854977',1
'955957160999079937',0
'955409133355888640',0
'953988882906959872',1
'450946114695741440',1
'491514580527763457',1
'953992023517880320',0
'291888523517243392',1
'954692812032929792',0
'947094262637789184',0
'194547171515834368',1
'953975341067972608',0
'953967154218586112',0
'774697015469019136',1
'955839693203046400',0
'898267468711337984',1
'202544770252419072',1
'315960461646499840',1
'359074988503994369',0
'948941940015468545',1
'955930579215769601',0
'954609393961766912',0
'754969151266025472',1
'955718340894515201',0
'801491599477841925',1
'949537448639582208',0
'955805033882378246',0
'284707924159393792',1
'955893371834437633',0
'217347013736538114',1
'954348083764191234',0
'539038866381234177',1
'955409031644016641',0
'272109684222222336',0
'955540165547757568',0
'530323068632059904',1
'330348880845746177',1
'939971653878116357',0
'953997820687736833',1
'949948434525679616',0
'374595110891454464',1
'950844144062169088',0
'766544931401768960',1
'955769115272273921',0
'953907708104671232',0
'225564390487896066',1
'370319585440182272',1
'210737673344782336',1
'955890330720768001',0
'955403545066528769',0
'944166578064646144',0
'948463950659596288',1
'953970489810149376',0
'364454186785587201',1
'615205335297429505',1
'954808355918372864',0
'954683465605287936',0
'359463168877150209',1
'470909347514822656',1
'952108721701838848',0
'949703005368082433',0
'284747237056204800',0
'564139748571107328',1
'955192884675964929',0
'954268970869280769',0
'953984069842427904',0
'548923346574782464',1
'456184259250647040',1
'953972333978505216',0
'293828184825294849',0
'955879075301810176',0
'407195574287757312',1
'387293965609107456',1
'429742499293573121',1
'951557210307514368',0
'423242235782520833',1
'953866793571012608',0
'376271337267793920',0
'712018414219476996',1
'174527272714375169',1
'953350021910618112',1
'953984662912856064',0
'615238697097805824',1
'954504350507896832',0
'344167675024515072',0
'219263209276846082',1
'949406414900023297',0
'955169794910834688',0
'953608539976683521',0
'953744811588308997',0
'953942057491550208',0
'275714033347330048',1
'402781830715568128',1
'954392404324421632',0
'953968477613821953',0
'209096020741726208',1
'954853450361253888',0
'376273048410017792',0
'941687205831102466',0
'955359077512679425',0
'463241384095277058',1
'952888245385355264',0
'358078026375888896',0
'323821440942108672',1
'955562302207614976',0
'953914930222247936',0
'955890078039109632',0
'298731511983775745',1
'274280899061899264',1
'350169886590377984',1
'351318214338289665',1
'955853224543707137',0
'951843675797106690',1
'196649630711287809',1
'955912683014053890',0
'562922879214694401',1
'948940863161405440',0
'217550465251028992',1
'548222665983807490',1
'350035838345805824',1
'953984740712951808',1
'220106308731420672',1
'393319797901230080',1
'760876348948770816',1
'951909902653558785',0
'385551733729935360',1
'955883869512880128',0
'954462965117407235',0
'682617609016242177',1
'526063423097151489',1
'940604625253797889',0
'369408181060898817',0
'599617060704911360',1
'955875934485340160',1
'363035175757684737',1
'175328808096907265',1
'335068367838928896',1
'416519692791332864',1
'489950417560666114',1
'955912407846653952',0
'277740787272384512',1
'953862316629659648',0
'955934641994727424',0
'378934441059418112',1
'488131429029933056',1
'952375588651786240',0
'953987271400804352',0
'955882059284865024',0
'212161091797651457',1
'950795228415496192',1
'955428879719690240',0
'586899247955476481',1
'939898603765686274',1
'952606741686030336',0
'950749071177928705',0
'952286894624329728',0
'953607081663361024',0
'724289712949727235',1
'316566508950151168',1
'598846716989739010',1
'480663460247007232',1
'351468012043382786',0
'375240662662516736',1
'955724773216129024',0
'548960851885957120',1
'200029918812315650',0
'157415616079331329',1
'203943151432503296',1
'561882505557835777',1
'954510751267524608',0
'955931136118620165',0
'299264033490608129',1
'558514823420727296',1
'510329557732175872',1
'953943667760353280',0
'370441504067551233',0
'423798783663550464',1
'955474646429814785',0
'363327740906188801',1
'939912570005319682',0
'955148673893261312',0
'258623119097483264',1
'953978079147429888',0
'338352493186666496',1
'954254569088921600',0
'370181400529358848',1
'955929423093608449',0
'359072455068893184',0
'215235609663512578',1
'374167060156522496',1
'954135380273651712',0
'952990146852458496',0
'188654560426987520',1
'953972028796817408',1
'954922394396909569',0
'348468736954597376',1
'954975195458097152',0
'566658465133629442',1
'953842061790339072',0
'352187839477329920',1
'468964363941199872',1
'272766588271353857',1
'333847538027352064',1
'947154328351100930',0
'370356129571680258',0
'954473143388819461',0
'955591071756627968',0
'695665822161891329',1
'955871698745724928',0
'955905238543806464',1
'72000602284105729',1
'955869340691238918',0
'434425683180138496',1
'955773151136436226',0
'462688765769957376',1
'955940663815757824',0
'254229678359982081',1
'290937499465949189',1
'362061312584450050',0
'471759509535617025',1
'312324082353967104',1
'318396256756060160',1
'687012516682199042',1
'205047246365003776',0
'953983369662091264',1
'953976017445703680',0
'947433183515201536',0
'955931957623382016',0
'955935863204085760',0
'953739171402743808',0
'230069363984703489',1
'952813856346267648',0
'955036025411252224',0
'219129086629515264',1
'955704403318726658',0
'954459023415369728',0
'397873820372959232',1
'349991154533670912',1
'953995040975618048',0
'946255774631768065',0
'468638626918588416',1
'496661624900444160',1
'471726227229650944',1
'471338158777712640',1
'953986343645908992',0
'955573958606237696',0
'953926170520752128',1
'451448165259309056',1
'954008567325118469',0
'955382397041889280',0
'955851238041640961',0
'301505409095704576',1
'308256559530647552',1
'953986599368437761',1
'333979248404623361',1
'356957478128340992',1
'955650062801129473',0
'954681019373932544',1
'471348786699468800',1
'953967571983912961',0
'565929897185386496',1
'346326859908272130',1
'844265466994589697',1
'955407571539628032',0
'459335918558920705',1
'952615402965819395',0
'375764482930118659',1
'319701343302463488',1
'507662630324932608',1
'953570119925620736',0
'304727773396729858',1
'953903280878444545',0
'290997559252623360',1
'253195510326910976',1
'955584180938735618',0
'955915108152115200',0
'316261281126547456',1
'259914626031034368',1
'217381252041408512',1
'952429388255113216',0
'952969518187532288',1
'495924269444907008',1
'954251979970306048',0
'353275234486456320',1
'953320060361347072',0
'949594635806105601',0
'350005591705526274',1
'942734887001509888',0
'953692808820527105',0
'955939227514089474',0
'373252519931428864',1
'953972501519978497',0
'279767491125862400',1
'360391924743544833',1
'953992372546924544',0
'953739416949968897',0
'950583789964681216',0
'274310369101631488',1
'917130455526322182',1
'955883195559563264',1
'241901580507545600',1
'359770732663808001',1
'706951632110616576',1
'373155700030963713',1
'767467386568007680',1
'469968335799877632',1
'952118299701186560',0
'953970814109483009',0
'866055811621113856',1
'953982270083354624',0
'954772412117155840',0
'955407072434286593',0
'445905283576250368',1
'941263774106947585',0
'953915572290576384',0
'956074900384567296',0
'847844101542166528',1
'334556026571460608',1
'342767911775109120',0
'201819360489254912',1
'292659763374874624',1
'216776793682743296',1
'370452363556823040',1
'952955896103043074',1
'368659452422938624',0
'332190777532895232',1
'371707136834674688',1
'955461625171075073',1
'414033774796873728',1
'370199493729607680',1
'359420777176637440',0
'939547776261787650',1
'324066273275289600',1
'370542853069357056',1
'227584182082232321',1
'953913301263618048',0
'954336163753594880',0
'370452363556823040',1
'352522551995543552',1
'546064002632388608',1
'352560934662848512',1
'953961473541361664',0
'953923108641169408',0
'188902171331395585',1
'347989064739340288',1
'955533904970158081',0
'284410222989172736',1
'206977687242293248',1
'500606055106113537',1
'954462500950630401',0
'561893128777777152',1
'944138413371985920',1
'231170694606647296',1
'953858238524489728',0
'212586077704302592',1
'235076708259225601',1
'953986635783340032',0
'384552665797361664',1
